Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,Z-ScoreDelVolume
2025-03-26,TATASTEEL,156.73,156.2,157.54,155.01,155.81,156.44,23182869,142138.0,14283560,61.61,0.64
2025-03-25,TATASTEEL,158.42,159.0,159.0,156.05,156.73,157.22,28467187,182282.0,12442133,43.71,0.45
2025-03-24,TATASTEEL,157.28,158.0,159.0,157.11,158.42,158.42,30905773,154989.0,19164089,62.01,1.15
2025-03-21,TATASTEEL,159.04,159.03,159.75,156.82,157.28,157.96,49184821,154615.0,33006839,67.11,2.59
2025-03-20,TATASTEEL,158.6,160.0,160.1,156.65,159.04,158.64,39889517,193466.0,22657432,56.8,1.51
2025-03-19,TATASTEEL,154.66,156.8,159.2,156.5,158.6,158.11,66161413,362436.0,40944691,61.89,3.42
2025-03-18,TATASTEEL,151.81,153.0,154.83,152.22,154.66,153.68,38125586,277281.0,22517237,59.06,1.5
2025-03-17,TATASTEEL,150.88,151.99,152.64,150.9,151.81,151.74,35879781,191938.0,21204636,59.1,1.36
2025-03-13,TATASTEEL,150.3,152.0,153.56,150.02,150.88,151.47,48286431,206875.0,25410188,52.62,1.8
2025-03-12,TATASTEEL,150.75,151.0,152.28,147.7,150.3,149.75,26377549,152112.0,9811597,37.2,0.18
2025-03-11,TATASTEEL,151.05,148.1,151.7,148.0,150.75,150.56,35916900,182888.0,15312958,42.63,0.75
2025-03-10,TATASTEEL,151.56,151.56,154.24,150.41,151.05,152.25,54450331,272383.0,27675732,50.83,2.04
2025-03-07,TATASTEEL,150.44,149.74,152.45,149.27,151.56,151.57,81821791,298325.0,49464819,60.45,4.3
2025-03-06,TATASTEEL,146.1,146.79,152.2,146.2,150.44,149.77,79121467,348979.0,38752788,48.98,3.19
2025-03-05,TATASTEEL,139.34,139.0,146.49,139.0,146.1,144.05,62109377,384142.0,28816049,46.4,2.16
2025-03-04,TATASTEEL,138.57,136.15,140.94,135.81,139.34,139.13,28634645,173877.0,9420679,32.9,0.14
2025-03-03,TATASTEEL,137.2,137.0,139.05,134.31,138.57,137.02,31154401,228959.0,12486250,40.08,0.46
2025-02-28,TATASTEEL,138.69,137.8,137.8,134.06,137.2,136.23,45540594,270079.0,21850030,47.98,1.43
2025-02-27,TATASTEEL,137.07,137.21,138.99,135.88,138.69,137.24,30747044,177643.0,15303125,49.77,0.75
2025-02-25,TATASTEEL,137.65,138.49,139.35,136.7,137.07,137.56,23575603,202741.0,8361925,35.47,0.03
2025-02-24,TATASTEEL,140.76,138.81,140.66,136.66,137.65,138.86,25193205,194696.0,7770450,30.84,-0.03
2025-02-21,TATASTEEL,138.04,137.91,141.6,137.15,140.76,140.19,41987785,258806.0,14767144,35.17,0.69
2025-02-20,TATASTEEL,135.76,135.27,138.36,135.0,138.04,137.22,24139808,175522.0,10555441,43.73,0.26
2025-02-19,TATASTEEL,134.54,134.5,136.88,133.03,135.76,135.87,18447487,142282.0,4328733,23.47,-0.39
2025-02-18,TATASTEEL,134.29,134.29,134.9,131.75,134.54,133.31,23957576,144444.0,8831890,36.86,0.08
2025-02-17,TATASTEEL,134.47,132.91,134.8,130.73,134.29,133.28,21189637,194558.0,5328613,25.15,-0.29
2025-02-14,TATASTEEL,136.25,136.25,139.25,133.33,134.47,135.51,41469242,224745.0,13158571,31.73,0.53
2025-02-13,TATASTEEL,132.28,132.28,137.69,131.86,136.25,136.07,52036196,240088.0,23847755,45.83,1.64
2025-02-12,TATASTEEL,130.11,129.35,133.29,128.31,132.28,130.91,37927696,219471.0,13453594,35.47,0.56
2025-02-11,TATASTEEL,134.04,133.0,134.34,129.7,130.11,131.71,23635428,189150.0,6985575,29.56,-0.12
2025-02-10,TATASTEEL,138.31,138.1,138.1,133.0,134.04,134.12,26120805,188430.0,8452030,32.36,0.04
2025-02-07,TATASTEEL,132.54,133.3,138.75,132.56,138.31,136.76,52950146,278840.0,15410196,29.1,0.76
2025-02-06,TATASTEEL,134.4,134.5,134.87,132.02,132.54,132.72,22408168,152707.0,8783873,39.2,0.07
2025-02-05,TATASTEEL,133.42,133.15,135.39,133.08,134.4,134.61,16958362,150442.0,6773457,39.94,-0.14
2025-02-04,TATASTEEL,131.82,132.8,134.34,131.87,133.42,133.08,25032519,173008.0,9466982,37.82,0.14
2025-02-03,TATASTEEL,132.97,131.29,132.51,127.81,131.82,130.02,27765357,217595.0,10031570,36.13,0.2
2025-02-01,TATASTEEL,134.62,135.0,135.5,130.25,132.97,133.26,21173846,122582.0,6093849,28.78,-0.21
2025-01-31,TATASTEEL,131.12,131.12,135.0,129.93,134.62,133.62,26689228,170870.0,9455216,35.43,0.14
2025-01-30,TATASTEEL,130.8,130.8,132.15,130.1,131.12,131.3,25256096,152907.0,11163956,44.2,0.32
2025-01-29,TATASTEEL,128.62,129.0,131.34,128.55,130.8,130.49,16674706,151765.0,4980978,29.87,-0.32
2025-01-28,TATASTEEL,126.37,126.37,130.49,124.74,128.62,128.42,40373804,280931.0,10499657,26.01,0.25
2025-01-27,TATASTEEL,129.74,129.02,129.45,125.74,126.37,127.93,24650571,192562.0,7948419,32.24,-0.02
2025-01-24,TATASTEEL,130.37,130.5,133.2,129.31,129.74,131.01,37092106,232578.0,17463444,47.08,0.97
2025-01-23,TATASTEEL,128.92,127.85,130.75,127.7,130.37,130.01,20722538,149396.0,7029949,33.92,-0.11
2025-01-22,TATASTEEL,129.7,130.25,130.35,127.12,128.92,128.45,27505569,196312.0,12073421,43.89,0.41
2025-01-21,TATASTEEL,131.66,132.06,132.4,129.25,129.7,130.69,32238213,216078.0,11330959,35.15,0.34
2025-01-20,TATASTEEL,130.28,130.99,132.1,128.91,131.66,130.59,20571916,173350.0,8299727,40.34,0.02
2025-01-17,TATASTEEL,127.81,127.9,131.16,127.64,130.28,129.6,27421959,208791.0,9540696,34.79,0.15
2025-01-16,TATASTEEL,126.53,128.0,128.47,126.56,127.81,127.54,22164393,176428.0,7585901,34.23,-0.05
2025-01-15,TATASTEEL,126.93,128.0,128.31,125.78,126.53,127.0,18773125,196481.0,6149299,32.76,-0.2
2025-01-14,TATASTEEL,122.93,122.94,127.64,122.94,126.93,126.13,36877365,253782.0,14243031,38.62,0.64
2025-01-13,TATASTEEL,127.43,126.0,126.5,122.62,122.93,124.43,38968332,330215.0,17362463,44.56,0.96
2025-01-10,TATASTEEL,129.93,129.93,130.39,126.7,127.43,128.02,34855510,261109.0,16762199,48.09,0.9
2025-01-09,TATASTEEL,132.64,132.0,132.4,129.7,129.93,130.53,31903107,252233.0,16417897,51.46,0.87
2025-01-08,TATASTEEL,133.38,133.93,134.24,131.77,132.64,132.65,31570331,262476.0,16175067,51.24,0.84
2025-01-07,TATASTEEL,132.18,132.78,133.88,132.01,133.38,133.05,24239451,193472.0,9010071,37.17,0.09
2025-01-06,TATASTEEL,138.36,138.36,138.39,131.35,132.18,133.44,44620509,389702.0,21328941,47.8,1.38
2025-01-03,TATASTEEL,138.18,138.18,139.73,137.84,138.36,138.69,23351832,174962.0,8828901,37.81,0.08
2025-01-02,TATASTEEL,136.74,137.0,138.45,136.4,138.18,137.44,23388424,212832.0,10270582,43.91,0.23
2025-01-01,TATASTEEL,138.05,138.1,138.45,136.58,136.74,137.06,18169498,167193.0,7838300,43.14,-0.03
2024-12-31,TATASTEEL,136.88,136.87,138.68,136.56,138.05,137.63,20080291,184867.0,8454825,42.11,0.04
2024-12-30,TATASTEEL,138.91,138.91,139.25,136.09,136.88,137.76,32555723,208126.0,15534115,47.72,0.77
2024-12-27,TATASTEEL,140.36,140.7,141.75,138.61,138.91,139.95,19562177,167507.0,7719115,39.46,-0.04
2024-12-26,TATASTEEL,140.38,140.95,141.15,139.51,140.36,140.24,23939932,176823.0,10420583,43.53,0.24
2024-12-24,TATASTEEL,141.71,141.2,141.5,139.25,140.38,140.29,25882917,220844.0,8778145,33.91,0.07
2024-12-23,TATASTEEL,140.68,142.45,143.8,140.61,141.71,142.37,27514178,180882.0,7769505,28.24,-0.03
2024-12-20,TATASTEEL,143.26,142.89,144.4,140.0,140.68,142.23,46503449,239716.0,21081842,45.33,1.35
2024-12-19,TATASTEEL,144.46,141.55,143.8,141.1,143.26,142.36,27104579,176879.0,11015640,40.64,0.3
2024-12-18,TATASTEEL,145.68,146.0,146.9,143.3,144.46,144.65,19850229,170033.0,7185565,36.2,-0.1
