Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble
2024-12-13,AMBUJACEM,571.75,570.0,574.95,564.05,572.75,570.95,2266790,34601.0,1380400,60.9
2024-12-12,AMBUJACEM,578.45,578.0,579.7,570.2,571.75,574.05,2304456,38936.0,1115021,48.39
2024-12-11,AMBUJACEM,573.5,578.0,584.2,575.45,578.45,578.78,2670785,53902.0,1333895,49.94
2024-12-10,AMBUJACEM,571.3,571.75,574.55,566.1,573.5,571.36,1086918,28763.0,566420,52.11
2024-12-09,AMBUJACEM,565.3,568.0,576.75,565.0,571.3,571.68,1156965,30664.0,395356,34.17
2024-12-06,AMBUJACEM,571.1,571.7,573.55,564.5,565.3,567.45,855417,24506.0,429211,50.18
2024-12-05,AMBUJACEM,564.7,569.0,573.35,563.4,571.1,569.85,3051624,44947.0,1594281,52.24
2024-12-04,AMBUJACEM,566.55,572.7,572.7,560.4,564.7,564.97,1530852,39193.0,530357,34.64
2024-12-03,AMBUJACEM,538.8,541.1,571.95,539.0,566.55,562.08,5596923,97438.0,1659823,29.66
2024-12-02,AMBUJACEM,531.5,532.0,541.0,530.05,538.8,537.31,3153526,48174.0,1211984,38.43
2024-11-29,AMBUJACEM,513.0,515.5,535.7,513.5,531.5,527.06,6608627,135541.0,3062838,46.35
2024-11-28,AMBUJACEM,515.0,518.5,522.55,510.65,513.0,516.16,6194006,101866.0,2433965,39.3
2024-11-27,AMBUJACEM,493.7,497.0,523.5,489.05,515.0,510.73,8458453,117645.0,1943771,22.98
2024-11-26,AMBUJACEM,504.95,507.3,508.3,491.7,493.7,497.45,4602794,82960.0,2550250,55.41
2024-11-25,AMBUJACEM,499.85,513.5,514.3,503.2,504.95,507.55,5805288,89572.0,2994367,51.58
2024-11-22,AMBUJACEM,484.15,477.15,514.85,477.15,499.85,500.96,11645446,190972.0,3941411,33.85
2024-11-21,AMBUJACEM,549.55,494.6,500.0,453.05,484.15,475.58,38274256,345276.0,14740741,38.51
2024-11-19,AMBUJACEM,550.55,551.05,560.35,546.9,549.55,553.08,1267126,36736.0,703414,55.51
2024-11-18,AMBUJACEM,544.5,541.0,555.0,537.9,550.55,547.49,1707792,45456.0,1014933,59.43
2024-11-14,AMBUJACEM,545.35,545.35,552.3,541.05,544.5,545.1,1535042,48082.0,947147,61.7
2024-11-13,AMBUJACEM,556.6,554.0,558.25,541.25,545.35,547.19,838603,27581.0,388098,46.28
2024-11-12,AMBUJACEM,560.4,561.95,565.5,554.5,556.6,559.68,761982,24458.0,307531,40.36
2024-11-11,AMBUJACEM,564.9,564.0,567.8,558.55,560.4,561.94,745179,36110.0,337252,45.26
2024-11-08,AMBUJACEM,570.7,574.7,574.7,561.5,564.9,566.12,901220,36922.0,436492,48.43
2024-11-07,AMBUJACEM,582.65,584.2,585.05,569.4,570.7,573.58,822608,27779.0,351713,42.76
2024-11-06,AMBUJACEM,572.0,572.0,585.0,572.0,582.65,581.32,1682971,43425.0,1053531,62.6
2024-11-05,AMBUJACEM,571.4,571.0,575.0,565.35,572.0,570.42,625470,22573.0,247626,39.59
2024-11-04,AMBUJACEM,582.45,579.95,580.7,566.0,571.4,570.89,1059806,36384.0,431123,40.68
2024-11-01,AMBUJACEM,580.55,582.95,585.5,580.05,582.45,583.31,216563,9360.0,110311,50.94
2024-10-31,AMBUJACEM,579.7,579.7,586.8,574.35,580.55,581.76,2016146,62992.0,1025390,50.86
2024-10-30,AMBUJACEM,575.0,574.9,585.75,570.45,579.7,580.41,2364199,78830.0,1288216,54.49
2024-10-29,AMBUJACEM,569.4,570.0,576.25,566.65,575.0,573.18,2417223,67337.0,1380995,57.13
2024-10-28,AMBUJACEM,552.7,552.7,582.25,547.05,569.4,570.32,6419282,192522.0,1849635,28.81
2024-10-25,AMBUJACEM,558.9,556.05,561.0,545.2,552.7,551.25,1607719,49287.0,645266,40.14
2024-10-24,AMBUJACEM,555.85,557.0,562.55,553.5,558.9,558.24,1330005,50368.0,666123,50.08
2024-10-23,AMBUJACEM,558.5,561.0,564.55,551.7,555.85,559.47,4336713,53494.0,2970574,68.5
2024-10-22,AMBUJACEM,571.9,569.0,583.25,556.1,558.5,565.92,5527745,105213.0,2854536,51.64
2024-10-21,AMBUJACEM,573.95,574.3,577.9,566.3,571.9,572.86,3650658,54015.0,2037526,55.81
2024-10-18,AMBUJACEM,571.25,571.5,577.4,558.95,573.95,565.67,5208678,57456.0,3080343,59.14
2024-10-17,AMBUJACEM,589.05,588.0,595.8,569.3,571.25,579.22,3483057,48261.0,1898245,54.5
2024-10-16,AMBUJACEM,590.35,590.35,594.45,576.4,589.05,582.31,20191089,79877.0,15912197,78.81
2024-10-15,AMBUJACEM,588.9,590.2,597.0,586.55,590.35,590.15,1805205,55594.0,923385,51.15
2024-10-14,AMBUJACEM,585.2,587.95,590.8,583.4,588.9,587.72,1202564,33768.0,590852,49.13
2024-10-11,AMBUJACEM,585.25,588.95,592.8,583.05,585.2,586.7,1939238,50751.0,804219,41.47
2024-10-10,AMBUJACEM,607.95,610.8,613.45,582.0,585.25,591.07,6417410,113712.0,3640365,56.73
2024-10-09,AMBUJACEM,606.4,610.0,617.4,605.75,607.95,613.8,3148946,54185.0,2054722,65.25
2024-10-08,AMBUJACEM,590.35,588.7,610.4,584.45,606.4,599.04,3481559,58545.0,1871288,53.75
2024-10-07,AMBUJACEM,610.7,615.0,619.35,586.65,590.35,594.12,3195158,91390.0,1532597,47.97
2024-10-04,AMBUJACEM,617.45,615.45,622.0,604.6,610.7,613.39,1538542,43783.0,685502,44.56
2024-10-03,AMBUJACEM,632.45,623.0,633.0,613.05,617.45,624.0,1552493,59060.0,648804,41.79
