Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2010-01-04,JINDALSTEL,2054651,,525373,86.96,101.56,16.79,Low,Medium,,Very High,-0.69,-0.64,-1.29,53.49,49.61,3.8800000000000026,High,,Neutral,High,High,Medium,,712.3,,714.2,,1.900000000000091,0.24,,158400.0,-0.0,703.3,710.55,714.75,698.5,709.34,8162880.0,2010-01-28,,Undecisive,,,16.25,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,14.53561656180608,,,,,,,False,LL,LL Sweep,,,Downtrend,
2010-01-05,JINDALSTEL,4020799,,1618108,1942.86,239.47,87.67,High,Medium,,Very High,0.07,-0.38,-1.29,-5.43,29.46,-34.89,Medium,15.15,Low Supply,Very High,Very High,High,,727.45,14.949999999999932,729.15,-0.04,1.6999999999999318,0.4,,-118080.0,-0.0,712.3,718.0,733.25,715.35,726.32,8044800.0,2010-01-28,,ShortCovering,12.1,5.8,17.9,False,0.0,NoSwipe,Bullish,0.0210460971770904,15.150000000000093,Low Supply,,,,,,,,,0.27,,Buy,0.3400000000000318,0.07,12.1,12.1,False,5.8,5.8,False,15.150000000000093,15.206991197064708,230.3859166355317,,3.7679078213061857e-06,,,,False,,,,,,
2010-01-06,JINDALSTEL,3035406,,1213025,514.29,152.94,70.26,High,Medium,,High,-0.21,-0.51,-1.29,16.28,39.53,-23.25,Medium,-3.05,Low Demand,Very High,High,High,,724.4,-4.0,725.15,-0.13,0.75,0.15,,6720.0,-0.0,727.45,732.0,736.5,721.1,728.76,8051520.0,2010-01-28,,ShortBuildUp,3.3,12.1,15.4,True,0.45,CandleHighSwipe,Bearish,-0.0042015421521401,-3.050000000000068,Low Demand,,,,,,,,,0.22,,Buy,0.3399999999999181,0.12,6.23,7.49,False,10.0,9.19,True,-3.050000000000068,14.92585574618136,-45.52386002585417,,-1.0048079235529178e-06,,,,False,,,,,,
2010-01-07,JINDALSTEL,1827314,,642495,115.0,92.54,19.53,Low,Low,,Very High,-0.6,-0.67,-1.29,46.51,51.94,-5.43,High,-3.6,Low Demand,High,High,Medium,,720.8,-2.25,722.9,0.19,2.1000000000000227,-0.0,,79680.0,-0.0,724.4,725.5,729.8,716.0,723.23,8131200.0,2010-01-28,,ShortBuildUp,4.8,9.0,13.8,False,0.0,NoSwipe,Bearish,-0.00498201971513,-3.6000000000000227,Low Demand,,,,,,,,,0.06,,Buy,0.1999999999999318,0.14,5.41,6.51,False,9.43,9.12,True,-3.6000000000000227,14.418357687040526,-51.90608767334622,,-1.970104754847838e-06,,,,False,,,,,,
2010-01-08,JINDALSTEL,1892096,,685374,126.32,95.45,24.44,Medium,Low,,High,-0.57,-0.66,-1.29,44.19,51.16,-6.969999999999999,Medium,-9.2,Low Demand,High,High,Medium,,711.6,-10.0,712.9,-0.0999999999999998,1.2999999999999543,0.21,,721920.0,-0.0,720.8,722.0,724.95,709.0,714.9,8853120.0,2010-01-28,,ShortBuildUp,2.6,13.35,15.95,False,0.0,NoSwipe,Bearish,-0.0128457505024481,-9.199999999999932,Low Demand,,,,,,,,,-0.31,,Sell,-0.25,0.06,3.91,5.39,False,11.52,10.43,True,-9.199999999999932,14.453195767264448,-132.96940105883195,,-4.862332566635061e-06,,,,False,,,,,,
2010-01-11,JINDALSTEL,2540318,,987639,258.33,122.41,52.61,Medium,Medium,,Very High,-0.36,-0.58,-1.29,27.91,44.96,-17.05,Medium,2.15,Low Supply,Very High,High,Medium,,713.75,3.450000000000045,716.35,0.18,2.6000000000000227,-0.04,,976320.0,-0.0,711.6,714.7,718.85,705.4,712.28,9829440.0,2010-01-28,,LongBuildUp,8.35,5.1,13.45,True,0.5,CandleLowSwipe,Bearish,0.0030168051785404,2.1499999999999773,Low Supply,,,,,,,,,-0.38,,Sell,-0.4100000000000818,-0.03,6.2,6.1,True,8.21,9.01,False,2.1499999999999773,14.747799828008642,31.707769630218245,,8.463507324673436e-07,,,,False,,HH Sweep,,,,
2010-01-12,JINDALSTEL,2511399,,1165891,437.5,122.41,72.02,High,Medium,,High,-0.24,-0.58,-1.29,18.6,44.96,-26.36,Medium,-5.6,Low Demand,Very High,High,High,,708.15,-7.100000000000023,709.25,-0.2099999999999999,1.1000000000000227,0.14,,-136320.0,-0.0,713.75,712.0,719.35,704.1,711.22,9693120.0,2010-01-28,,LongUnwinding,4.05,11.2,15.25,True,0.07,BothHighLowSwipe,Bearish,-0.0078768253098147,-5.600000000000023,Low Demand,,,,,,,,,-0.59,,Sell,-0.7699999999999818,-0.18,5.11,5.67,False,9.73,9.53,True,-5.600000000000023,14.73635052635264,-82.52356294757513,,-2.229832854118371e-06,,,,False,HH,HH Sweep,,Swing 1,Uptrend,
2010-01-13,JINDALSTEL,3058049,,1110238,360.71,152.94,57.6,Medium,Medium,,High,-0.28,-0.51,-1.29,21.71,39.53,-17.82,Medium,-6.35,Low Demand,Very High,High,High,,701.8,-5.9500000000000455,703.3,0.06,1.5,0.15,,617280.0,-0.0,708.15,700.0,705.35,690.0,697.34,10310400.0,2010-01-28,,ShortBuildUp,11.8,3.55,15.35,False,0.0,NoSwipe,Bullish,-0.0090074725112909,-6.350000000000023,Low Demand,,,,,,,,,-0.9,,Sell,-1.3000000000000682,-0.4,8.48,6.81,True,6.61,8.24,False,-6.350000000000023,14.93328768888757,-94.8263768244364,,-2.076487329012721e-06,,,,False,BoS,,BoS,Swing 1,Downtrend,
2010-01-14,JINDALSTEL,2074615,,924661,214.63,101.56,52.68,Medium,Medium,,Very High,-0.41,-0.64,-1.29,31.78,49.61,-17.83,Medium,-6.5,Low Demand,Very High,High,Medium,,695.3,-5.899999999999977,697.4,0.09,2.1000000000000227,0.24,,547200.0,-0.0,701.8,705.1,708.85,692.6,699.4,10857600.0,2010-01-28,,ShortBuildUp,2.7,13.55,16.25,True,0.5,CandleHighSwipe,Bearish,-0.0093050560441421,-6.5,Low Demand,,,,,,,,,-1.25,,Sell,-1.9700000000000275,-0.72,5.58,6.11,False,10.1,9.31,True,-6.5,14.545286152263184,-94.5443599897107,,-3.1331114447740904e-06,,,,False,,,,Swing 1,Downtrend,
2010-01-15,JINDALSTEL,3247252,,1598596,2250.0,168.75,92.5,High,Medium,,Very High,0.06,-0.48,-1.29,-4.65,37.21,-41.86,Medium,-16.6,Low Demand,Very High,Very High,High,,678.7,-15.899999999999975,681.5,0.1100000000000003,2.7999999999999545,0.93,,851520.0,-0.0,695.3,698.35,698.35,675.0,684.2,11709120.0,2010-01-28,,ShortBuildUp,3.7,19.65,23.35,False,0.0,NoSwipe,Bearish,-0.0241642033952595,-16.59999999999991,Low Demand,,,,,,,,,-2.04,,Sell,-3.269999999999982,-1.23,4.64,5.73,False,14.88,11.28,True,-16.59999999999991,14.993319658175109,-248.8891063257054,,-5.1120147127478585e-06,,,,False,LL,,,Swing 2,Downtrend,8.342728297632569
