Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2010-01-04,MARUTI,534231,,254740,1045.45,404.0,61.36,High,Medium,,Medium,-0.11,-0.25,-1.26,8.73,19.84,-11.11,Medium,,Neutral,Very High,Very High,High,,1551.45,,1555.85,,4.399999999999864,-0.83,,169600.0,-0.01,1560.1,1565.0,1586.7,1546.15,1559.23,2136800.0,2010-01-28,,Undecisive,,,40.55,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,13.188583608674394,,,,,,,False,LL,HH Sweep,BoS,,Downtrend,
2010-01-05,MARUTI,1407407,,909506,153.16,191.97,25.34,Very High,Very High,,Medium,2.37,1.37,-1.26,-188.1,-108.73,-79.36999999999999,Low,-35.6,Strong Supply,High,High,Medium,,1515.85,-35.0,1520.85,0.04,5.0,-0.67,,172600.0,-0.01,1551.45,1563.5,1567.55,1510.0,1530.16,2309400.0,2010-01-28,,ShortBuildUp,5.85,51.7,57.55,False,0.0,NoSwipe,Bearish,-0.0232136397759736,-35.600000000000136,Strong Supply,,,,,,,,,-0.64,,Sell,-0.7999999999999545,-0.16,5.85,5.85,False,51.7,51.7,False,-35.600000000000136,14.157259562212603,-503.9984404147707,,-2.5294744164268143e-05,,,,False,,,,,,
2010-01-06,MARUTI,1571353,,805145,163.96,175.45,7.01,Very High,Very High,,Medium,1.97,1.67,-1.26,-156.35,-132.54,-23.81,Medium,-54.2,Strong Supply,High,High,Low,,1461.65,-53.79999999999996,1467.05,0.04,5.399999999999864,-0.62,,378600.0,-0.01,1515.85,1518.0,1522.8,1460.0,1474.05,2688000.0,2010-01-28,,ShortBuildUp,1.65,61.15,62.8,False,0.0,NoSwipe,Bearish,-0.0364104031513363,-54.19999999999982,Strong Supply,,,,,,,,,-2.03,,Sell,-2.699999999999818,-0.67,3.05,3.65,False,58.0,56.79,True,-54.19999999999982,14.267447589641836,-773.2956593585849,,-3.449256786985472e-05,,,,False,,,,,,
2010-01-07,MARUTI,901165,,298948,2200.0,393.02,82.14,High,Very High,,Medium,0.06,0.43,-1.26,-4.76,-34.13,29.370000000000005,Very High,-8.35,Strong Supply,Very High,Very High,High,,1453.3,-11.349999999999907,1455.7,-0.2,2.400000000000091,-0.88,,171400.0,-0.01,1461.65,1468.0,1485.0,1450.0,1464.62,2859400.0,2010-01-28,,ShortBuildUp,3.3,31.7,35.0,False,0.0,NoSwipe,Bearish,-0.0057291019324878,-8.350000000000136,Strong Supply,,,,,,,,,-2.5,,Sell,-3.789999999999964,-1.29,3.19,3.52,False,42.97,47.11,False,-8.350000000000136,13.711443649679966,-114.49055447482958,,-9.26578373549809e-06,,,,False,,,,,,
2010-01-08,MARUTI,1294429,,616573,200.0,208.62,4.31,Very High,Very High,,Medium,1.26,1.16,-1.26,-100.0,-92.06,-7.939999999999998,High,-20.15,Strong Supply,High,Very High,Low,,1433.15,-16.549999999999955,1439.15,0.25,6.0,-0.81,,170200.0,-0.01,1453.3,1459.0,1463.8,1421.1,1437.03,3029600.0,2010-01-28,,ShortBuildUp,12.05,30.65,42.7,False,0.0,NoSwipe,Bearish,-0.01396201377612,-20.149999999999864,Strong Supply,,,,,,,,,-3.05,,Sell,-5.1099999999999,-2.06,7.92,5.97,True,36.4,42.0,False,-20.149999999999864,14.073580229238113,-283.58264161914605,,-1.5566709336703568e-05,,,,False,,,,,,
2010-01-11,MARUTI,478942,,164611,180.0,260.0,44.44,Medium,Medium,,Medium,-0.45,-0.35,-1.26,35.71,27.78,7.93,High,21.6,Low Supply,High,Very High,Medium,,1454.75,21.84999999999991,1461.0,0.01,6.25,-0.98,,-63200.0,-0.01,1433.15,1442.0,1462.25,1438.0,1455.52,2966400.0,2010-01-28,,ShortCovering,16.75,7.5,24.25,False,0.0,,Bullish,0.0149592456807745,21.59999999999991,Low Supply,,,,,,,,,-2.27,,Sell,-4.889999999999873,-2.62,12.48,8.55,True,21.48,32.83,False,21.59999999999991,13.07933478346661,282.5136313228776,,4.5099406608733225e-05,,,,False,,,,,Downtrend,
2010-01-12,MARUTI,767986,,442359,310.0,763.16,146.18,Very High,High,,Medium,0.6,0.19,-1.26,-47.62,-15.08,-32.54,Medium,-13.75,Strong Supply,Very High,Very High,Very High,,1441.0,-18.049999999999955,1442.95,-0.29,1.9500000000000453,-0.96,,-120600.0,-0.01,1454.75,1454.75,1462.0,1435.0,1445.98,2845800.0,2010-01-28,,LongUnwinding,6.0,21.0,27.0,True,0.21,CandleLowSwipe,Bearish,-0.0094967475372573,-13.75,Strong Supply,,,,,,,,,-2.13,,Sell,-5.279999999999973,-3.15,9.19,8.02,True,21.24,30.03,False,-13.75,13.551526782796987,-186.3334932634586,,-1.7903972207826706e-05,,,,False,,,,,Downtrend,
2010-01-13,MARUTI,612474,,289526,6400.0,1160.0,81.88,High,High,,Medium,0.02,-0.1,-1.26,-1.59,7.94,-9.53,Medium,-12.25,Low Demand,Very High,Very High,High,,1428.75,-12.900000000000093,1430.05,-0.04,1.2999999999999543,-0.85,,-17200.0,-0.01,1441.0,1437.0,1449.5,1410.8,1428.5,2828600.0,2010-01-28,,LongUnwinding,17.95,20.75,38.7,False,0.0,NoSwipe,Bearish,-0.0085373808905018,-12.25,Low Demand,,,,,,,,,-2.32,,Sell,-6.050000000000182,-3.73,13.6,9.87,True,20.99,28.02,False,-12.25,13.325261771520443,-163.23445670112542,,-2.0000849015631685e-05,,,,False,,,,,Downtrend,
2010-01-14,MARUTI,480493,,232129,530.0,260.0,50.94,High,Medium,,Medium,-0.2,-0.35,-1.26,15.87,27.78,-11.910000000000002,Medium,-13.9,Low Demand,Very High,Very High,Medium,,1414.85,-12.099999999999907,1417.95,0.12,3.1000000000001364,-0.91,,83800.0,-0.01,1428.75,1439.0,1443.25,1411.0,1425.85,2912400.0,2010-01-28,,ShortBuildUp,3.85,28.4,32.25,False,0.0,,Bearish,-0.0097764177179664,-13.900000000000093,Low Demand,,,,,,,,,-2.75,,Sell,-7.170000000000073,-4.42,8.71,8.85,False,24.71,28.1,False,-13.900000000000093,13.082567939128198,-181.8476943538832,,-2.89286212286133e-05,,,,False,,,,,Downtrend,
2010-01-15,MARUTI,723389,,223996,447.83,1360.0,203.69,Medium,High,,Medium,-0.23,0.1,-1.26,18.25,-7.94,26.19,Very High,-1.4,Speculative Demand,Very High,Very High,Very High,,1413.45,0.4500000000000455,1418.4,0.13,4.9500000000000455,-0.88,,153800.0,-0.01,1414.85,1410.0,1442.9,1408.15,1425.74,3066200.0,2010-01-28,,LongBuildUp,5.3,29.45,34.75,True,0.2,CandleOpenLowSwipe,Bullish,-0.0009899940701787,-1.3999999999998636,Speculative Demand,,,,,,,,,-2.81,,Sell,-7.930000000000064,-5.12,7.0,8.29,False,27.08,28.35,False,-1.3999999999998636,13.491702392412725,-18.88838334937597,,-1.935334930445256e-06,,,,False,,,,,Downtrend,
