Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2010-05-28,PIRHEALTH,504.15,-206.17,1.26,50.60999999999999
2010-08-27,PIRHEALTH,486.65,-54.32,1.19,-92.59
2012-12-11,PEL,601.95,165.38,1.18,61.53999999999999
2013-11-26,PEL,486.65,180.56,2.56,530.55
2019-05-16,PEL,2046.6,52.81,1.19,80.9
2019-06-27,PEL,1941.3,109.87,2.27,39.47
2019-09-30,PEL,1632.45,80.15,1.56,-20.610000000000007
2019-10-03,PEL,1575.15,83.16,2.56,4.810000000000002
2019-10-04,PEL,1597.25,89.95,2.54,31.58
2020-01-13,PEL,1437.15,193.18,1.11,59.09
2020-04-07,PEL,912.05,59.76,1.4,-17.72
2020-12-03,PEL,1492.65,78.91,1.6,-16.409999999999997
2021-01-12,PEL,1564.5,83.13,2.79,2.450000000000003
2021-01-18,PEL,1584.65,93.33,2.79,-18.929999999999996
2021-02-12,PEL,1729.95,77.26,1.45,-50.0
2021-02-26,PEL,1829.25,73.75,2.66,37.08
2021-09-01,PEL,2594.55,71.43,1.28,94.79999999999998
2021-09-22,PEL,2638.1,41.54,1.16,47.690000000000005
2021-11-30,PEL,2418.35,44.72,1.12,46.34
2022-05-30,PEL,1777.35,55.96,1.37,-10.6
2022-05-31,PEL,1894.95,64.21,2.16,11.580000000000013
2022-08-19,PEL,1945.9,129.08,6.01,84.03999999999999
2022-08-30,PEL,1063.55,177.48,25.52,123.46
2023-02-21,PEL,826.85,426.67,3.83,850.0
2023-02-24,PEL,794.15,571.43,1.15,1071.4299999999998
2023-03-01,PEL,778.5,453.33,1.84,773.3400000000001
2023-03-16,PEL,691.9,207.09,3.95,103.92999999999998
2023-07-13,PEL,973.8,91.69,3.87,23.15000000000001
2023-07-31,PEL,1011.75,145.63,14.48,92.92000000000002
2023-08-08,PEL,1014.25,117.83,3.14,125.58
2023-08-11,PEL,1024.95,187.76,2.05,230.61
2023-08-29,PEL,1060.1,121.32,3.6,18.210000000000008
2023-09-14,PEL,1068.7,132.09,9.21,154.83
2023-09-15,PEL,1070.8,146.67,2.58,197.33
2023-12-20,PEL,885.35,112.47,8.23,88.75
2024-04-22,PEL,836.85,328.57,1.96,604.76
2024-05-09,PEL,815.8,128.96,6.23,60.97999999999999
2024-06-19,PEL,898.75,900.0,1.04,833.3299999999999
2024-07-04,PEL,946.05,123.53,1.94,161.76000000000002
2024-07-05,PEL,935.2,1033.33,1.62,1666.67
2024-07-18,PEL,962.7,201.49,2.05,104.48000000000002
2024-08-01,PEL,1023.1,393.75,3.85,809.3699999999999
2024-08-09,PEL,969.0,177.11,3.0,184.34
2024-08-16,PEL,947.35,168.75,2.76,-11.930000000000009
2024-09-19,PEL,1050.55,84.04,1.08,30.849999999999994
2025-02-11,PEL,959.35,100.0,1.33,202.27
