Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble
2024-12-13,MARICO,635.9,630.0,642.55,629.45,639.8,636.66,1877660,53023.0,1108170,59.02
2024-12-12,MARICO,632.9,632.9,648.6,630.95,635.9,639.78,3551037,105966.0,1857567,52.31
2024-12-11,MARICO,613.9,614.4,634.3,614.0,632.9,629.65,2423839,106304.0,1018515,42.02
2024-12-10,MARICO,607.75,607.5,617.0,606.0,613.9,611.16,1718121,59194.0,976448,56.83
2024-12-09,MARICO,633.65,621.1,628.35,600.55,607.75,606.78,4029912,117631.0,2016417,50.04
2024-12-06,MARICO,633.25,633.3,639.4,631.0,633.65,634.59,942056,31964.0,600249,63.72
2024-12-05,MARICO,631.6,631.05,635.0,627.2,633.25,631.4,939448,44323.0,579612,61.7
2024-12-04,MARICO,641.7,641.8,643.15,627.05,631.6,632.94,1433224,30625.0,897995,62.66
2024-12-03,MARICO,646.55,646.5,646.5,637.0,641.7,641.04,1018771,44748.0,678221,66.57
2024-12-02,MARICO,644.95,637.1,649.15,637.0,646.55,644.79,2030938,39675.0,1385366,68.21
2024-11-29,MARICO,644.85,635.0,651.3,630.7,644.95,643.84,2575758,56574.0,1342561,52.12
2024-11-28,MARICO,649.9,649.9,664.1,642.8,644.85,654.45,5907307,84926.0,1692382,28.65
2024-11-27,MARICO,628.35,624.35,653.7,622.35,649.9,641.37,4938340,118720.0,3554546,71.98
2024-11-26,MARICO,607.8,612.45,633.0,608.05,628.35,623.14,3737523,90201.0,2482600,66.42
2024-11-25,MARICO,599.15,604.15,613.85,598.8,607.8,606.55,7697180,92714.0,5658220,73.51
2024-11-22,MARICO,591.05,590.0,601.65,585.0,599.15,594.86,730158,38802.0,401483,54.99
2024-11-21,MARICO,590.95,589.0,592.0,584.2,591.05,589.66,918041,34563.0,528042,57.52
2024-11-19,MARICO,595.15,597.4,599.85,590.0,590.95,595.97,861557,33197.0,446403,51.81
2024-11-18,MARICO,592.25,592.25,596.45,579.6,595.15,589.89,2092848,56593.0,1257691,60.09
2024-11-14,MARICO,597.2,600.4,600.95,591.6,592.25,595.5,855697,35860.0,441424,51.59
