Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble
2024-12-13,PIDILITIND,3190.1,3183.8,3199.95,3135.05,3185.2,3168.2,196042,22128.0,116997,59.68
2024-12-12,PIDILITIND,3191.2,3192.6,3215.0,3161.55,3190.1,3186.38,153953,15389.0,87351,56.74
2024-12-11,PIDILITIND,3213.15,3234.85,3234.85,3177.0,3191.2,3201.77,190962,18900.0,114710,60.07
2024-12-10,PIDILITIND,3160.75,3151.0,3219.0,3150.1,3213.15,3203.53,293172,30021.0,182797,62.35
2024-12-09,PIDILITIND,3162.25,3153.0,3168.65,3120.0,3160.75,3152.76,231040,22796.0,151408,65.53
2024-12-06,PIDILITIND,3191.95,3182.0,3196.2,3148.55,3162.25,3165.78,172670,23099.0,111525,64.59
2024-12-05,PIDILITIND,3204.75,3220.0,3240.0,3166.05,3191.95,3194.76,314712,23842.0,214195,68.06
2024-12-04,PIDILITIND,3149.0,3148.0,3208.55,3130.75,3204.75,3188.64,423821,40346.0,276636,65.27
2024-12-03,PIDILITIND,3132.5,3133.65,3164.95,3085.7,3149.0,3143.82,298495,26728.0,205402,68.81
2024-12-02,PIDILITIND,3066.2,3066.25,3144.75,3056.1,3132.5,3117.83,203220,26633.0,102016,50.2
2024-11-29,PIDILITIND,3043.9,3045.0,3074.85,3031.4,3066.2,3057.02,221932,27467.0,141146,63.6
2024-11-28,PIDILITIND,3045.75,3063.0,3063.0,3001.15,3043.9,3032.75,307561,33398.0,157259,51.13
2024-11-27,PIDILITIND,3012.05,3012.05,3065.0,2986.0,3045.75,3036.32,186980,16877.0,67972,36.35
2024-11-26,PIDILITIND,2986.2,3010.0,3028.85,2990.15,3012.05,3013.93,137045,21484.0,59260,43.24
2024-11-25,PIDILITIND,2956.55,2980.0,3031.05,2962.15,2986.2,2989.12,753824,44188.0,506353,67.17
2024-11-22,PIDILITIND,2938.05,2930.55,2988.0,2916.9,2956.55,2949.58,235005,24090.0,132853,56.53
2024-11-21,PIDILITIND,3001.9,3019.0,3020.0,2925.9,2938.05,2970.57,216673,25790.0,117757,54.35
2024-11-19,PIDILITIND,3019.3,3009.3,3031.55,2981.55,3001.9,3005.27,184764,29475.0,87118,47.15
2024-11-18,PIDILITIND,3021.7,3075.0,3075.3,3007.05,3019.3,3028.62,292227,34520.0,187676,64.22
2024-11-14,PIDILITIND,2988.55,3000.0,3039.95,2969.65,3021.7,3016.15,299390,33583.0,188539,62.97
2024-11-13,PIDILITIND,3040.3,3025.0,3038.3,2968.3,2988.55,2993.13,193385,24742.0,112188,58.01
2024-11-12,PIDILITIND,3099.65,3102.0,3120.85,3032.55,3040.3,3057.2,201463,21929.0,84654,42.02
2024-11-11,PIDILITIND,3125.7,3111.25,3129.55,3082.0,3099.65,3105.18,110161,15984.0,49148,44.61
2024-11-08,PIDILITIND,3158.35,3168.35,3175.5,3117.0,3125.7,3136.33,107368,17415.0,53343,49.68
2024-11-07,PIDILITIND,3180.8,3197.0,3220.0,3133.65,3158.35,3152.98,210879,25840.0,134103,63.59
2024-11-06,PIDILITIND,3104.55,3110.0,3193.1,3104.55,3180.8,3168.05,175287,24806.0,70855,40.42
2024-11-05,PIDILITIND,3120.55,3115.15,3143.95,3081.8,3104.55,3103.92,241253,33120.0,146252,60.62
2024-11-04,PIDILITIND,3158.75,3158.75,3168.0,3091.0,3120.55,3124.41,216652,25770.0,131458,60.68
2024-11-01,PIDILITIND,3145.85,3149.95,3168.35,3146.0,3158.75,3160.04,16000,3088.0,7916,49.48
2024-10-31,PIDILITIND,3153.6,3153.6,3188.55,3119.6,3145.85,3145.18,289327,33995.0,162640,56.21
2024-10-30,PIDILITIND,3109.0,3132.95,3174.0,3101.0,3153.6,3146.96,326182,25341.0,168483,51.65
2024-10-29,PIDILITIND,3161.65,3161.65,3173.4,3079.05,3109.0,3106.91,411431,46798.0,241399,58.67
2024-10-28,PIDILITIND,3178.95,3208.0,3208.0,3151.6,3161.65,3181.89,237447,23995.0,100137,42.17
2024-10-25,PIDILITIND,3121.55,3146.4,3212.5,3135.0,3178.95,3180.23,480075,47608.0,164330,34.23
2024-10-24,PIDILITIND,3090.7,3136.0,3220.0,3079.05,3121.55,3149.31,1001160,77328.0,212775,21.25
2024-10-23,PIDILITIND,3127.45,3124.0,3154.35,3082.5,3090.7,3114.81,162497,20075.0,75594,46.52
2024-10-22,PIDILITIND,3153.5,3155.0,3183.45,3110.0,3127.45,3146.73,242966,28097.0,147168,60.57
2024-10-21,PIDILITIND,3184.0,3184.0,3204.75,3136.25,3153.5,3158.9,230516,22189.0,92360,40.07
2024-10-18,PIDILITIND,3154.45,3154.45,3304.4,3154.45,3184.0,3245.54,1063134,77993.0,131398,12.36
2024-10-17,PIDILITIND,3180.1,3180.0,3204.0,3142.0,3154.45,3175.99,457113,26259.0,209816,45.9
2024-10-16,PIDILITIND,3163.75,3170.0,3190.45,3141.05,3180.1,3163.27,170872,19913.0,94071,55.05
2024-10-15,PIDILITIND,3131.45,3166.0,3217.0,3140.5,3163.75,3168.95,775805,62159.0,473058,60.98
2024-10-14,PIDILITIND,3110.2,3133.0,3147.95,3100.3,3131.45,3135.05,477499,35117.0,342629,71.75
